Model,N,InferenceTime_ms
MLP_NN,60,1.059717033058405
LSTM,60,30.334808980114758
XGBoost,60,2.4520079605281353
MLP_NN,60,1.6909190453588963
LSTM,60,33.42638403410092
XGBoost,60,1.5798209933564067
MLP_NN,60,1.0989619768224657
LSTM,60,30.109588988125324
XGBoost,60,1.5173039864748716
MLP_NN,60,1.0598449734970927
LSTM,60,29.65295995818451
XGBoost,60,1.624119991902262
MLP_NN,60,1.0596939828246832
LSTM,60,30.247148999478668
XGBoost,60,1.516187039669603
MLP_NN,60,1.0348730138503015
LSTM,60,29.810821055434644
XGBoost,60,1.6654939972795546
MLP_NN,60,1.0363960172981024
LSTM,60,29.928937030490488
XGBoost,60,1.5651700086891651
MLP_NN,60,1.1013420298695564
LSTM,60,33.91547000501305
XGBoost,60,2.48049502260983
MLP_NN,60,1.6938680200837553
LSTM,60,40.79065000405535
XGBoost,60,1.5553820412606
MLP_NN,60,1.055230968631804
LSTM,60,31.02491598110646
XGBoost,60,1.538139011245221
MLP_NN,60,1.0726869804784656
LSTM,60,30.6922149611637
XGBoost,60,1.747503993101418
MLP_NN,60,1.0793760302476585
LSTM,60,30.08337802020833
XGBoost,60,1.5369699685834348
MLP_NN,60,1.0706710163503885
LSTM,60,30.69752099690959
XGBoost,60,1.577123999595642
MLP_NN,60,1.0557539644651115
LSTM,60,30.990105005912483
XGBoost,60,1.5380840050056577
MLP_NN,60,1.0721089784055948
LSTM,60,29.984418011736125
XGBoost,60,1.5348109882324934
MLP_NN,60,1.0492269648239017
LSTM,60,30.222425993997604
XGBoost,60,1.5038319979794323
MLP_NN,60,1.0390050010755658
LSTM,60,30.954286048654467
XGBoost,60,1.5639049815945327
MLP_NN,60,1.042520976625383
LSTM,60,29.516945010982454
XGBoost,60,1.5456859837286174
MLP_NN,60,1.0555319604463875
LSTM,60,29.172773996833712
XGBoost,60,1.4922949485480785
MLP_NN,60,1.0626009898260236
LSTM,60,28.561638959217817
XGBoost,60,1.524841005448252
MLP_NN,60,0.9935660054907203
LSTM,60,31.779879005625844
XGBoost,60,1.555002003442496
MLP_NN,60,1.0606860159896314
LSTM,60,30.53684497717768
XGBoost,60,1.973596983589232
MLP_NN,60,1.0413049603812397
LSTM,60,30.80639598192647
XGBoost,60,1.5664820093661547
MLP_NN,60,1.071779988706112
LSTM,60,30.776313971728086
XGBoost,60,1.536577008664608
MLP_NN,60,1.0457090102136135
LSTM,60,30.749822966754436
XGBoost,60,1.5178350149653852
MLP_NN,60,1.0644029825925827
LSTM,60,31.175172014627606
XGBoost,60,1.519199984613806
MLP_NN,60,1.0609040036797523
LSTM,60,30.33169300761074
XGBoost,60,1.5501549933105707
MLP_NN,60,1.0604840354062617
LSTM,60,33.59699697466567
XGBoost,60,1.5190780395641923
MLP_NN,60,1.0628760210238397
LSTM,60,29.87961401231587
XGBoost,60,1.5308840083889663
MLP_NN,60,1.059984031599015
LSTM,60,30.421251023653895
XGBoost,60,1.4919620007276535
MLP_NN,60,1.0477789910510182
LSTM,60,30.00959102064371
XGBoost,60,1.5568339731544256
MLP_NN,60,1.0605310089886189
LSTM,60,30.89267696486786
XGBoost,60,1.513632945716381
MLP_NN,60,1.020929019432515
LSTM,60,31.808120023924857
XGBoost,60,1.8075020052492619
MLP_NN,60,1.0942650260403752
LSTM,60,33.014248008839786
XGBoost,60,1.5870770439505577
MLP_NN,60,1.064611948095262
LSTM,60,30.964803998358548
XGBoost,60,2.4886999744921923
MLP_NN,60,1.7043940024450421
LSTM,60,38.253399019595236
XGBoost,60,1.5649620327167213
MLP_NN,60,1.0804390185512602
LSTM,60,29.777656018268317
XGBoost,60,1.5782230184413493
MLP_NN,60,1.0439030011184514
LSTM,60,30.130800034385175
XGBoost,60,1.6057430184446275
MLP_NN,60,1.0535289766266942
LSTM,60,30.639626958873123
XGBoost,60,1.5658459742553532
MLP_NN,60,1.0521839722059667
LSTM,60,29.611540026962757
XGBoost,60,1.5255920006893575
MLP_NN,60,1.0503989760763943
LSTM,60,30.36774799693376
XGBoost,60,1.502419007010758
MLP_NN,60,1.068097015377134
LSTM,60,30.490024015307426
XGBoost,60,1.5392950153909624
MLP_NN,60,1.076454995200038
LSTM,60,30.136924993712455
XGBoost,60,1.510638976469636
MLP_NN,60,1.0210960172116756
LSTM,60,29.565620992798358
XGBoost,60,1.4799860073253512
MLP_NN,60,1.0528970160521567
LSTM,60,32.89308398962021
XGBoost,60,1.575809030327946
MLP_NN,60,1.089543045964092
LSTM,60,30.556123005226254
XGBoost,60,1.6019049799069762
MLP_NN,60,1.0791260283440351
LSTM,60,30.732400016859174
XGBoost,60,1.7796860192902386
MLP_NN,60,1.1074699577875435
LSTM,60,31.905026989988983
XGBoost,60,1.7896039644256234
MLP_NN,60,1.1475099599920213
LSTM,60,30.525302980095148
XGBoost,60,1.615154033061117
MLP_NN,60,1.1026469874195755
LSTM,60,31.0392240062356
XGBoost,60,1.557458017487079
MLP_NN,60,1.0731940274126828
LSTM,60,31.303516996558756
XGBoost,60,1.540422032121569
MLP_NN,60,1.0459939949214458
LSTM,60,29.882467002607882
XGBoost,60,1.527078973595053
MLP_NN,60,1.0042209760285914
LSTM,60,29.91475199814886
XGBoost,60,1.5166380326263607
MLP_NN,60,1.0531540028750896
LSTM,60,30.02416796516627
XGBoost,60,1.5674640308134258
MLP_NN,60,1.0813739500008523
LSTM,60,30.657183029688895
XGBoost,60,1.5819930122233927
MLP_NN,60,1.066002994775772
LSTM,60,29.439614969305694
XGBoost,60,1.4916290529072285
MLP_NN,60,1.0562139796093106
LSTM,60,31.908580975141376
XGBoost,60,1.6440149629488587
MLP_NN,60,1.098028034903109
LSTM,60,31.02273104013875
XGBoost,60,1.6421720501966774
MLP_NN,60,1.0919880005531013
LSTM,60,31.14030900178477
XGBoost,60,2.3138790274970233
MLP_NN,60,1.133150013629347
LSTM,60,32.92862302623689
XGBoost,60,1.547302003018558
MLP_NN,60,1.048206991981715
LSTM,60,30.316185962874442
XGBoost,60,1.4982260181568563
MLP_NN,60,1.0237200185656548
LSTM,60,30.1922460203059
XGBoost,60,1.51179195381701
MLP_NN,60,1.0319549473933876
LSTM,60,29.969697003252804
XGBoost,60,1.4988220063969493
MLP_NN,60,1.0472830035723746
LSTM,60,30.394634988624603
XGBoost,60,1.4545490266755223
MLP_NN,60,1.0245019802823663
LSTM,60,32.432301028165966
XGBoost,60,1.8237599870190024
MLP_NN,60,1.016668975353241
LSTM,60,29.935794009361416
XGBoost,60,1.4926909934729338
MLP_NN,60,1.0656079975888133
LSTM,60,29.51591496821493
XGBoost,60,1.5364859718829393
MLP_NN,60,1.0343139874748886
LSTM,60,34.33889203006402
XGBoost,60,1.431502983905375
MLP_NN,60,1.0324130416847765
LSTM,60,33.09797198744491
XGBoost,60,1.5770140453241765
MLP_NN,60,1.0715909884311259
LSTM,60,29.814307985361665
XGBoost,60,1.6020070179365575
MLP_NN,60,1.0585669660940766
LSTM,60,30.2742290077731
XGBoost,60,1.5181500348262489
MLP_NN,60,1.15593196824193
LSTM,60,30.811405973508954
XGBoost,60,1.558162970468402
MLP_NN,60,1.0726159671321511
LSTM,60,30.38808103883639
XGBoost,60,1.522756996564567
MLP_NN,60,1.0524910176172853
LSTM,60,30.73359403060749
